ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934807082,hotpotqa,hotpotqa,,5ab1ce395542997061209579,2ccfd323ce9b,"The central character of ""The Adventures of Brer Rabbit"" was later adapted into which 1946 Walt Disney Company motion picture film?","""Song of the South"".",Song of the South,auto,qwen2_5,ml,8,70.17874717712402,382.6327323913574,0.005509005859494209,371.59202800830826,371.6043599997647,131,7918,17,0,0.9451696872711182,bridge,medium
1765934807916,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q223,dc8a6a5bef12,What do Jim and Patricia do when they find out she is pregnant?,Patricia is convinced to have an abortion.Got a abortion.,unknown,auto,llama3,ml,8,544.3098545074463,277.4791717529297,0.0051140086725354195,266.39812198118307,266.4099370012991,63,6121,7,0,0.12245560437440872,,
1765934808136,pubmedqa,pubmedqa,,9323738::q349,c960da645d09,Does the change of anterior chamber depth or/and episcleral venous pressure cause intraocular pressure change in postural variation?,"Because no significant variation in ACD was demonstrated, the prone and supine IOP variation could be due to something other than the change in lens position. However, a higher IOP in the prone position rather than in the supine position also suggests that it is not merely the episcleral venous pressure causing the IOP change. Investigation of the entire iris profile at different postures would be more informative in future studies.",Unknown (The context does not provide information about a shift in anterior chamber depth causing a change in intraocular pressure.),auto,mistral,ml,8,18.166303634643555,184.80467796325684,0.004717003321275115,171.1008879938163,171.1112910124939,132,804,132,0,0.538423478603363,,
1765934808417,pubmedqa,pubmedqa,,27020110::q424,4701a249eccf,MRI-Based Evaluation of the Vaginal Cuff in Brachytherapy Planning: Are We Missing the Target?,"We identified previously unreported VC underdosing in over two-thirds of our patients, with most of these patients having volumes of undistended VC that received less than half of the prescription dose. The maximum dimension was along the craniocaudal axis in some patients or left-right/anterior-posterior axis in others, suggesting that suture material may be restricting access to the vaginal apex and that alternative applicators may be needed when the diameter of the apex is larger than the introitus. Additional follow-up will be needed to determine whether underdosing is associated with isolated VC failure or whether low failure rates across the cohort suggest that some patients are being exposed to excessive dose and unnecessary risk of toxicity.","Yes, it appears that they are missing the target as significant underdosing was observed on MRI that was not seen on CT or T1-weighted imaging.",auto,mistral,ml,8,12.288570404052734,250.38743019104004,0.002616987330839038,236.23035999480635,236.23901800601743,94,1395,143,0,0.37878912687301636,,
1765934808541,pubmedqa,pubmedqa,,19078861::q161,9bb1eba2bb36,"Is the response to anti-TNFalpha treatment influenced by the presence of IgM rheumatoid factor, in Rheumatoid Arthritis patients?","Despite needing a replication in a larger cohort, our results suggest that the presence of IgM RF in the serum did not interfere with the response to treatment with TNFalpha inhibitors.",unknown,auto,mistral,ml,8,14.260530471801758,95.2310562133789,0.002674991264939308,84.92222800850868,84.92905698949471,129,1262,7,0,-0.000897543563041836,,
1765934809383,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q238,8b3357c2f1dd,What entity produces the Statement?,The Universal House of Justice.The universal house of justice,unknown,auto,llama3,ml,8,508.26048851013184,273.30517768859863,0.0050600210670381784,259.06024599680677,259.07219797954895,35,5449,7,0,0.15879112482070923,,
1765934810196,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q145,da0e765537ba,What is Crash trying to teach Ebby by letting the batter make the pitching calls?,Not to thinkNot to think,"""Don't think - it can only hurt the ballclub"".",auto,llama3,ml,8,501.8472671508789,297.64676094055176,0.004462985089048743,285.1573409861885,285.17007498885505,81,2969,46,0,0.23158703744411469,,
1765934810648,hotpotqa,hotpotqa,,5adf8d5b5542995534e8c7e1,41059e15cb8d,What year was the winner of the 2016 Marrakesh ePrix born?,1988,unknown,auto,qwen2_5,ml,8,63.48228454589844,376.42407417297363,0.004664005246013403,365.20712097990327,365.22359200171195,58,7777,7,0,0.3335055410861969,bridge,medium
1765934810839,pubmedqa,pubmedqa,,19283523::q496,37a57130cee1,Does ischemia-modified albumin add prognostic value to the Thrombolysis In Myocardial Infarction risk score in patients with ST-segment elevation myocardial infarction treated with primary angioplasty?,"IMA levels obtained at admission are a powerful indicator of short-term mortality in STEMI patients treated with primary PCI, but do not seem to be a marker that adds prognostic information to the validated STEMI TIMI risk score.",unknown (The provided context does not contain enough information to answer this question.),auto,mistral,ml,8,17.130613327026367,160.25114059448242,0.004242989234626293,147.33040900318883,147.3419589747209,201,1357,91,0,-0.012292220257222652,,
1765934810956,pubmedqa,pubmedqa,,9311408::q324,9d8c2756a8ca,Can training improve the results with infrared tympanic thermometers?,"Training had little effect on the accuracy of the measurements. According to our results, ITT is often unreliable and should be used with caution.",Yes,auto,mistral,ml,8,14.33706283569336,90.55447578430176,0.0028070062398910522,77.94389798073098,77.95053298468702,69,1358,3,0,0.048891980201005936,,
1765934811374,hotpotqa,hotpotqa,,5a81fab9554299676cceb1b1,f76fd4fc2943,Which american president's father was a farmer and he was a former US representative from NY?,Millard Fillmore,Millard Fillmore,auto,qwen2_5,ml,8,59.33499336242676,345.74031829833984,0.0046339991968125105,335.2151260187384,335.2301740087569,93,6416,16,1,1.0,bridge,hard
1765934812279,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q134,7a6d714f872b,Who eventually injects Chelios with the second syringe?,VeronaCarlito,Verona,auto,llama3,ml,8,485.0027561187744,408.23841094970703,0.00632999581284821,397.10564698907547,397.1189820149448,55,9441,6,0,0.8715174198150635,,
1765934812743,hotpotqa,hotpotqa,,5a79c7f95542994bb9457099,42ad409bb226,Which British company whose majority of its business interests are in Asia was related to the London Based Trading house Matheson & Company?,Jardine Matheson,Jardine Matheson,auto,qwen2_5,ml,8,61.899662017822266,388.80443572998047,0.004898000042885542,374.4890289963223,374.506107007619,140,8628,16,1,1.0,bridge,medium
1765934812859,pubmedqa,pubmedqa,,8326272::q272,a419ded18d17,"Does the incidence, severity, or case fatality of stroke vary in southern England?","The SMRs for stroke in those aged under 65 in these three health districts reflect the incidence of stroke. Case fatality at three weeks does not vary between these districts and consequently would not be a sensitive indicator of the quality of care. This also suggests that differences in services between the districts did not lead to changes in prognosis. In districts with high SMRs for stroke there is a need for further study and reduction of risk factors, thereby reducing the incidence and burden of stroke locally. This study provides a framework for assessing the needs for stroke prevention and treatment in both rural and urban areas without an elaborate protocol and detailed neurological assessment.",Yes,auto,mistral,ml,8,13.425588607788086,81.94780349731445,0.004131987225264311,70.46312600141391,70.4745420080144,82,1334,3,0,-0.0474272258579731,,
1765934813092,pubmedqa,pubmedqa,,19067725::q129,3bc88b75180c,"Does preterm birth influence the response to growth hormone treatment in short, small for gestational age children?","Within a population of short SGA children, prematurity is associated with a smaller size for gestational age and a shorter height corrected for TH and leaner phenotype in childhood. The response to GH treatment is similar for preterm and term short SGA children.",unknown (The context does not provide information about the response to growth hormone treatment in preterm and term SGA children.),auto,mistral,ml,8,11.434078216552734,196.3522434234619,0.002421991666778922,183.65770700620487,183.6650909972377,115,1332,131,0,0.7640367150306702,,
1765934813381,hotpotqa,hotpotqa,,5a76b649554299373536017f,beaab4e27a37,"Donington School F.C. was an English football club, based in which large village and civil parish in the South Holland district of Lincolnshire, England?","Donington, Lincolnshire",Donington,auto,mistral,ml,8,63.25817108154297,193.53079795837402,0.0039590231608599424,183.5716009954922,183.58617200283334,153,3927,9,0,0.8159874081611633,bridge,easy
1765934814160,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q254,ce09b2e11728,There is an inordinate disparity between the rich and the?,Poorpoor,the poor,auto,llama3,ml,8,474.1406440734863,279.2630195617676,0.008806993719190359,265.35849197534844,265.3820120031014,58,6209,8,0,0.47492432594299316,,
1765934814323,pubmedqa,pubmedqa,,19278322::q482,dd75cb38df76,Quantitative evaluation of movement and strength of the upper limb after transection of the C-7 nerve: is it possible in an animal model?,The ROM and muscle strength of the upper limb in rats can be measured quantitatively in studies that simulate clinical situations. Application of these functional evaluation modalities in a C-7 nerve transection rat model confirmed that transection of C-7 causes only temporary functional dysfunction to the donor limb. The results obtained in this animal model mimic those seen in humans who undergo contralateral C-7 nerve harvesting.,Yes,auto,mistral,ml,8,16.74652099609375,130.77855110168457,0.004204019205644727,116.77111699827947,116.78144198958762,137,2533,3,0,0.032439615577459335,,
1765934814424,pubmedqa,pubmedqa,,19065459::q118,886f3771d796,"Could the central part of the partograph, the cervicograph be improved?",The scale divisions on the proposed cervicograph form are in predefined relation to the accuracy of the measurements made. This enables improved portrayal of labour.,Yes,auto,mistral,ml,8,13.404607772827148,74.97072219848633,0.0026840134523808956,63.095254998188466,63.10198700521141,71,1089,3,0,-0.0009094263077713549,,
1765934815428,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q268,9ada7d7d70c7,"Who does Maya acccompany Dan to interrogate at the ""black sight""?",Ammar Al BeluchiAmmar al-Baluchi,ammar al-baluchi,auto,llama3,ml,8,478.8095951080322,424.22962188720703,0.006946007488295436,410.9073049912695,410.92162099084817,65,10409,16,0,0.9045751094818115,,
1765934815658,pubmedqa,pubmedqa,,9313652::q328,e78a3bb9fdc6,Is open pyeloplasty still justified?,Pyeloplasty is the most effective and permanent treatment for PUJ obstruction. Newer endoscopic procedures currently used must be carefully assessed against this 'gold standard' before becoming widespread.,Unknown (The context does not provide information to definitively answer whether open pyeloplasty is still justified.),auto,mistral,ml,8,13.954639434814453,191.85876846313477,0.0040790182538330555,182.1291050000582,182.1399920154363,36,1458,118,0,0.5434168577194214,,
1765934815784,pubmedqa,pubmedqa,,27035585::q476,3a2b898c7c69,Can Patients With Low Back Pain Be Satisfied With Less Than Expected?,"The PDI-expectancy is internally consistent. Pretreatment expectation contributes uniquely but slightly to satisfaction with care; patients whose treatment was considered successful have 1.38 to 4.24 times higher chance of being satisfied at the end of treatment. Even when treatment was not successful, 51.4% of the patients with CLBP are satisfied with care.",Yes,auto,mistral,ml,8,12.494802474975586,98.86384010314941,0.0036349811125546694,85.73753299424425,85.74916399084032,69,2100,3,0,0.04372082278132439,,
1765934816162,hotpotqa,hotpotqa,,5ae3345f55429928c4239682,aa5f51c24419,Are both Tim McIlrath and Spike Slawson American punk rock musicians?,yes,yes,auto,qwen2_5,ml,8,60.07647514343262,306.51283264160156,0.01592500484548509,295.3444379963912,295.36700100288726,69,5861,3,1,1.0,comparison,medium
1765934817078,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q259,4147da4354fe,Who does Maya think Abu Ahmed is?,Bin Laden's courierBin Landen personal courier.,Ibrahim Sayeed,auto,llama3,ml,8,477.996826171875,424.9117374420166,0.005999987479299307,413.5979429993313,413.61726698232815,33,11129,14,0,0.28699788451194763,,
1765934817195,pubmedqa,pubmedqa,,27019418::q422,5a048eb5df7c,Are Retail Outlets Complying with National Legislation to Protect Children from Exposure to Tobacco Displays at Point of Sale?,"Compliance with Scottish prohibitions on display of tobacco products in small retail outlets was high immediately after the legislation implementation date. However, although tobacco branding is no longer visible in retail outlets, tobacco storage units with generic tobacco messages are still prominent. This points towards a need to monitor how the space vacated by tobacco products is utilised and to better understand how the continuing presence of tobacco storage units influences people's awareness and understanding of tobacco and smoking. Countries with existing POS bans and who are considering such bans should pay particular attention to regulations regarding the use of generic signage and where within the retail setting tobacco stocks can be stored.",Yes,auto,mistral,ml,8,15.316009521484375,82.08227157592773,0.0042130122892558575,70.01016600406729,70.02087999717332,126,1388,3,0,0.10513565689325333,,
1765934817308,pubmedqa,pubmedqa,,19076104::q149,8c6dc9c07afd,Can patients with brain herniation on cranial computed tomography have a normal neurologic exam?,A small number of patients may have normal neurologic status while harboring significant brain shift or brain herniation on cranial CT.,Yes,auto,mistral,ml,8,11.849164962768555,89.48707580566406,0.0027999922167509794,77.7679760067258,77.77522000833414,96,1501,3,0,-0.033696431666612625,,
1765934817729,hotpotqa,hotpotqa,,5ae80b50554299540e5a5701,8737afbea821,Marion is approximately 50 mi north of a city that is the third-most populous what in the U.S.?,state capital,"Columbus, Ohio",auto,qwen2_5,ml,8,63.11511993408203,346.1940288543701,0.005270994734019041,334.86791601171717,334.88042300450616,95,6319,14,0,0.33835136890411377,bridge,medium
1765934817856,pubmedqa,pubmedqa,,18840102::q207,5b8dca9702e1,Does isoflurane enhance rhinovirus replication and virus-induced cytokine secretion in airway epithelial cells?,"Isoflurane treatment showed no additional effects with RV on ICAM-1 expression, secretion of IL-6 and IL-8, and viral titer in A549 cells. These results suggest that isoflurane itself may not increase further RV infections, inflammations, and viral replication in patients with a viral URI.",unknown,auto,mistral,ml,8,12.728691101074219,80.5046558380127,0.0029520015232264996,67.13628600118682,67.14335197466426,111,1026,7,0,-0.023632805794477463,,
1765934818211,pubmedqa,pubmedqa,,18845036::q220,e7576d3bc7ca,"Cortical mastoidectomy in quiescent, tubotympanic, chronic otitis media: is it routinely necessary?","Mastoidotympanoplasty was not found to be superior to tympanoplasty alone over a short term follow-up period. Hence, it may not be necessary to undertake routine mastoid exploration at this stage of disease.","Unknown (The context does not provide information to definitively answer whether cortical mastoidectomy is routinely necessary in quiescent, tubotympanic, chronic otitis media.)",auto,mistral,ml,8,16.458988189697266,240.79012870788574,0.004105997504666448,231.42914898926392,231.43756701028906,99,869,177,0,0.6827352643013,,
1765934818552,hotpotqa,hotpotqa,,5ae377a35542994393b9e6db,7f73dae23ada,Do musicians Robert Fleischman and Jimmy Barnes have the same nationality?,no,unknown,auto,llama3,ml,8,61.03324890136719,263.08202743530273,0.004540022928267717,253.53965497924946,253.55500500882044,74,4568,7,0,0.3547845482826233,comparison,medium
1765934818811,pubmedqa,pubmedqa,,19286343::q508,be45821b345b,The use of illustration to improve older adults' comprehension of health-related information: is it helpful?,Older adults might not benefit from text illustrations because illustrations can be difficult to integrate with the text.,"Unknown (based on provided context, no definitive conclusion can be drawn about whether the use of illustrations is helpful for improving older adults' comprehension of health-related information)",auto,mistral,ml,8,14.77956771850586,229.9942970275879,0.003217981429770589,217.3040790075902,217.31223000097089,108,969,196,0,0.688789427280426,,
1765934818989,pubmedqa,pubmedqa,,27020430::q426,8629f97e6d9e,Is Prophylactic Intervention More Cost-effective Than the Treatment of Pathologic Fractures in Metastatic Bone Disease?,"These findings show economic and clinical value of prophylactic stabilization of metastatic lesions when performed for patients with painful lesions compromising the structural integrity of long bones. Patients sustaining a pathologic fracture may represent a more severe, sicker demographic than patients treated for impending pathologic lesions.",Yes,auto,mistral,ml,8,15.73634147644043,148.5424041748047,0.0035500270314514637,137.70311302505434,137.71301100496203,119,3232,3,0,-0.010836864821612835,,
1765934819225,pubmedqa,pubmedqa,,14499672::q2,199723ba737e,Is laparoscopic radical prostatectomy better than traditional retropubic radical prostatectomy?,The results of our non-randomized study show that up to now laparoscopic radical prostatectomy does not provide significant advantages in terms of peri-operative morbidity compared with the traditional retropubic approach.,"Unknown (based on the provided context, no definitive conclusion can be drawn about which procedure is better.)",auto,mistral,ml,8,11.061429977416992,211.07006072998047,0.002641987521201372,199.3870759906713,199.393893009983,95,2000,111,0,0.21036440134048462,,
1765934819718,hotpotqa,hotpotqa,,5ab1c5cb554299722f9b4c61,2fa750be4731,Who represents the district that Gawthorpe is in?,Julie Cooper,unknown,auto,qwen2_5,ml,8,62.6370906829834,325.32358169555664,0.004866014933213592,312.555431999499,312.5712479813956,49,6647,7,0,0.17514027655124664,bridge,medium
1765934820200,hotpotqa,hotpotqa,,5a879ab05542996e4f30887e,a2d6cf3d26a3,The Oberoi family is part of a hotel company that has a head office in what city?,Delhi,Delhi,auto,qwen2_5,ml,8,64.5594596862793,313.58838081359863,0.004224013537168503,301.0749160021078,301.0906809940934,81,5816,5,1,1.0000001192092896,bridge,medium
1765934820542,hotpotqa,hotpotqa,,5a79f2185542996a35c1703d,27ef5ef60bdb,Who was born first George Marshall or Allan Dwan ?,Allan Dwan,George Marshall,auto,qwen2_5,ml,8,61.31744384765625,267.2088146209717,0.004208995960652828,252.81710299896076,252.82997800968587,50,4354,15,0,0.31823888421058655,comparison,medium
1765934821299,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q95,63aa7288819c,"According to the pirates, what is the name of the island?",Devil IslandDevil Island.,"""devil island""",auto,llama3,ml,8,468.11723709106445,273.76651763916016,0.004538014763966203,260.86453499738127,260.8766080229543,57,4115,14,0,0.8891085982322693,,
1765934822081,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q235,d7e370a1fc07,What does peace need to be founded on?,the thought that mankind is one human familyThe understanding that mankind is one human family.,an inner state supported by a spiritual or moral attitude,auto,llama3,ml,8,454.28967475891113,313.0521774291992,0.005507987225428224,298.5297820123378,298.54341098689474,38,6201,57,0,0.30013659596443176,,
1765934822207,pubmedqa,pubmedqa,,18845799::q224,63fd25c4236c,Can early neurosonology predict outcome in acute stroke?,Transcranial ultrasound provides important information on prognosis in patients with acute stroke.,Yes,auto,mistral,ml,8,16.005277633666992,97.59378433227539,0.0038700236473232508,83.8796989992261,83.89010600512847,56,1401,3,0,-0.07511735707521439,,
1765934822334,pubmedqa,pubmedqa,,19278384::q484,8e132e5a74de,Hospital Education in Lactation Practices (Project HELP): does clinician education affect breastfeeding initiation and exclusivity in the hospital?,Intensive breastfeeding education for health care practitioners can increase breastfeeding initiation rates.,Yes,auto,mistral,ml,8,15.41447639465332,98.82497787475586,0.0031479867175221443,85.37610099301673,85.3832850116305,147,1778,3,0,-0.03775809705257416,,
1765934822777,hotpotqa,hotpotqa,,5a8f938a55429918e830d275,62263c96b7e6,Approximately what percentage of the global population is made up of the ethnic group Princess Fragrant was produced to improve relations with?,17%,unknown,auto,qwen2_5,ml,8,63.63368034362793,366.71972274780273,0.005682988557964563,352.56247699726373,352.5797610054724,143,7777,7,0,0.3094157874584198,bridge,medium
1765934822916,pubmedqa,pubmedqa,,18839122::q205,89dbef690a71,Is there an association between the rating of illness and injury severity and the experience of emergency medical physicians?,The results demonstrate that emergency physicians with less rescue experience rated the severity of illness or injury relatively lower in comparison to colleagues who had worked in the pre-hospital setting for many years.,Yes,auto,mistral,ml,8,14.497995376586914,110.91971397399902,0.0037599820643663406,97.64245100086555,97.6509920146782,125,1935,3,0,-0.02814028039574623,,
1765934823106,pubmedqa,pubmedqa,,27017482::q409,47a6b05e5042,Can pleural adenosine deaminase (ADA) levels in pleural tuberculosis predict the presence of pulmonary tuberculosis?,Patients with tuberculous pleurisy who had high ADA values had a higher probability of manifesting pulmonary tuberculosis. High ADA values may help predict contagious pleuroparenchymal tuberculosis. The most common pulmonary involvement of tuberculous pleurisy showed a centrilobular nodular pattern.,Yes,auto,mistral,ml,8,13.693094253540039,80.33537864685059,0.0029199873097240925,68.02549000713043,68.0327930022031,116,975,3,0,-0.004495480563491583,,
1765934823615,hotpotqa,hotpotqa,,5abc0e30554299700f9d77c5,871ba184d410,How many test centuries did the grandfather of Fabian Cowdrey make for England ?,22,unknown,auto,qwen2_5,ml,8,63.61746788024902,388.08345794677734,0.005717010935768485,373.8427940115798,373.86037298711017,80,8299,7,0,0.359758198261261,bridge,medium
1765934823964,hotpotqa,hotpotqa,,5a7daae35542990b8f503a1d,98f1b0cbaa55,"Which band has more members, Saint Motel or Curve?",Saint Motel,Saint Motel,auto,qwen2_5,ml,8,64.74447250366211,270.3263759613037,0.004027009708806872,258.7320400052704,258.74413299607113,50,4329,11,1,1.0,comparison,hard
1765934824091,pubmedqa,pubmedqa,,19060507::q100,3f43684cb695,Giant cell arteritis of the breast and breast cancer: paraneoplastic manifestation or concomitant disease?,"There is a relationship between cancer, particularly breast cancer, and GCA of the same organ, but the real nature of this association still remains unknown.",Concomitant disease,auto,mistral,ml,8,16.771316528320312,96.94337844848633,0.0038270081859081984,85.12042701477185,85.12935100588948,106,1116,19,0,0.16362863779067993,,
1765934824425,hotpotqa,hotpotqa,,5a7d15e35542995ed0d165dd,5fbe8e1de922,"Michael Ralph DeVito (born June 10, 1984) is a former American football defensive end, he  the National Football League (NFL), DeVito attended high school at Nauset Regional High School an NEASC accredited high school located in North Eastham, in which state?",Massachusetts,Massachusetts,auto,mistral,ml,8,67.15846061706543,254.06837463378906,0.003956985892727971,244.6029080019798,244.6149309980683,259,6039,13,1,1.0000001192092896,bridge,easy
1765934824540,pubmedqa,pubmedqa,,27035720::q479,eb8c6bc373e7,Serum Vitamin D and Facial Aging: Is There a Link?,"Aging is a complex process that is influenced by many genetic and environmental factors. Facial aging is not correlated with serum vitamin D level, and clinical trials using oral or topical vitamin D to combat aging are better predictors of its effects rather than in vivo studies.",unknown,auto,mistral,ml,8,14.424562454223633,85.36958694458008,0.002587010385468602,73.80809399182908,73.81498700124212,50,1169,7,0,-0.026926951482892036,,
1765934825530,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q18,7065bf29e515,Who does Percival propose to?,MinniMinnie,Minnie,auto,llama3,ml,8,582.5300216674805,386.01016998291016,0.0059710000641644,374.39035798888654,374.4088659877889,29,10968,6,0,0.3542153537273407,,
1765934825949,hotpotqa,hotpotqa,,5ac15df95542994d76dccded,b4203471fc26,"Which actress played the part of fictitious character Kimberly Ann Hart, in the franchise built around a live action superhero television series taking much of its footage from the Japanese tokusatsu 'Super Sentai'?",Amy Jo Johnson,Amy Jo Johnson,auto,llama3,ml,8,67.80529022216797,337.7218246459961,0.0050009984988719225,323.3908409893047,323.4093539940659,215,6910,14,1,1.0,bridge,easy
1765934826247,pubmedqa,pubmedqa,,8311314::q261,203b2e74473b,Is intramuscular mivacurium an alternative to intramuscular succinylcholine?,"Although ventilatory depression preceded twitch depression, both occurred later with intramuscular mivacurium than would be expected after intravenous mivacurium or intramuscular succinylcholine. The authors speculate that the onset of intramuscular mivacurium is too slow to treat laryngospasm or to facilitate routine tracheal intubation in infants or children, despite administration of large doses.",Unknown (The context does not provide information to compare the effectiveness of intramuscular mivacurium and intramuscular succinylcholine.),auto,mistral,ml,8,17.090320587158203,261.41929626464844,0.00415899557992816,249.85044400091283,249.86167100723833,76,1858,142,0,0.6171499490737915,,
1765934826679,hotpotqa,hotpotqa,,5add85b65542997545bbbd61,4b4fd6800688,The Bass Rock Lighthouse was next to what Castle?,Tantallon Castle,the governor's house,auto,qwen2_5,ml,8,62.815189361572266,350.50272941589355,0.005729001713916659,336.36226897942834,336.378223990323,49,6859,20,0,0.2417299747467041,bridge,medium
1765934827841,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q295,71cb72259666,Who help Emily escape from the castle?,"Du Point ,Annette  and LudovicoShe had help of her secret admirer Du Pont",unknown,auto,llama3,ml,8,739.4702434539795,397.1230983734131,0.006846996257081628,382.3151199903805,382.32905900804326,38,10265,7,0,0.0706569105386734,,
1765934828293,hotpotqa,hotpotqa,,5addc8765542997dc7907022,1ab41965ce65,The plaintiff in the civil suit Paul v. Clinton was born in which year ?,1948,unknown,auto,qwen2_5,ml,8,63.43507766723633,371.8540668487549,0.006251997547224164,360.0896309944801,360.1050940051209,72,8418,7,0,0.25509580969810486,bridge,medium
1765934828725,hotpotqa,hotpotqa,,5ab808755542990e739ec7f2,e34110b96411,"Which movie was released first, The Hunchback of Notre Dame or Saludos Amigos?",Saludos Amigos,Saludos Amigos,auto,qwen2_5,ml,8,60.06002426147461,359.4236373901367,0.004815985448658466,347.8116640180815,347.8264999866951,78,7325,14,1,1.0,comparison,medium
1765934829513,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q69,d2dea556eb5a,Who Fled the city of Akif?,OliviaOlivia,unknown,auto,llama3,ml,8,477.5271415710449,241.47272109985352,0.004458008334040642,229.70186700695194,229.71315501490608,26,3163,7,0,0.34871262311935425,,
1765934829769,pubmedqa,pubmedqa,,27034118::q472,a23a5e1a3a91,Is the 5-ports approach necessary in laparoscopic gastrectomy?,RepTLG is a reliable scar reducing method with good operative and short-term outcomes for the treatment of gastric cancer compared with cTLG.,Unknown (The context does not provide information about the necessity of a 5-ports approach in laparoscopic gastrectomy.),auto,mistral,ml,8,14.505147933959961,226.26805305480957,0.005545996828004718,196.9957620021887,197.00938698952086,62,837,121,0,0.35065582394599915,,
1765934830136,hotpotqa,hotpotqa,,5a8efd3c55429918e830d179,aa653e7df2b5,Are both The New Pornographers and Kings of Leon American rock bands?,no,no,auto,qwen2_5,ml,8,63.986778259277344,291.03612899780273,0.0051009992603212595,278.33166599157266,278.34561601048335,69,5386,2,1,1.0,comparison,hard
1765934830994,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q7,5233ea085adf,What shocking news does Percival's mother admit to?,Captain Delmar is Percival's fatherHe's a bastard,unknown,auto,llama3,ml,8,565.5317306518555,277.4162292480469,0.0056689896155148745,265.18958099768497,265.2022590045817,51,5397,7,0,0.05749724805355072,,
1765934832059,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q123,ee06a33c0c71,What was the name of Chelios' street informant?,KayloKaylo,unknown,auto,llama3,ml,8,575.6423473358154,398.66065979003906,0.0064350024331361055,384.3122629914433,384.3259430141188,47,9417,7,0,0.32075902819633484,,
1765934833001,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q10,59ff5e95caf3,What is the name of the de Versely family house?,Madeline HallMadeline Hall,Madeline Hall,auto,llama3,ml,8,543.4107780456543,386.13224029541016,0.0063219922594726086,371.8675629934296,371.88145698746666,48,8464,13,0,0.8874121904373169,,
1765934833842,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q54,05ca0832c61d,What did Mr. Kennedy do for a living?,He was a professional hunterProfessional Hunter,unknown,auto,llama3,ml,8,515.8438682556152,312.8206729888916,0.0058219884522259235,298.5856809827965,298.5991500027012,37,7393,7,0,0.2126173973083496,,
1765934833948,pubmedqa,pubmedqa,,19054175::q73,b2206ee33875,Are voiding symptoms really associated with abnormal urodynamic voiding parameters in women?,Poor steam and strain are weakly predictive of abnormal voiding function.,Yes,auto,mistral,ml,8,16.627073287963867,77.87680625915527,0.003986002411693335,64.06100900494494,64.0716330090072,92,998,3,0,-0.015851205214858055,,
1765934835396,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q49,59c35704bd1b,Who accompanied Dr.Samuel Ferguson on  his trip to Africa?,"His friend, Richard ""Dick"" Kennedy and his manservant JoeHis manservant Joe and pro hunter Richard ""Dick"" Kennedy","richard kennedy, joseph wilson, dufraisse, lieutenant of marines, rodamel, naval ensign, dufays, sergeant, flippeau, mayor, pelissier, lorois, privates. rascagnet, guil - } lon, lebel",auto,llama3,ml,8,522.1924781799316,651.4496803283691,0.005556008545681834,637.2323850227986,637.2459190024529,58,7121,183,0,0.41735464334487915,,
