ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765930707155,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q170,975a42a9daf3,What does Shinzon do to the two Romulan Warbirds?,Destroys one and disables the other.he destroys and disables them,Unknown,auto,mistral,dataset,8,476.0282039642334,288.97833824157715,0.005005014827474952,279.38922302564606,279.4003500021063,49,5921,7,0,0.15658032894134521,,
1765930708093,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q99,5b2f39476ebd,Who is chasing and pursuing olivia?,Shah Amurath is chasing Olivia.Shah,unknown,auto,mistral,dataset,8,459.84840393066406,388.333797454834,0.0060689926613122225,379.00565602467395,379.01700800284743,35,10738,7,0,0.2031233161687851,,
1765930708556,hotpotqa,hotpotqa,,5ab433675542991751b4d6e6,94c60bd01b05,Where does Lance Stephenson of the Indiana Pacers basketball team play his home games?,Bankers Life Fieldhouse,Bankers Life Fieldhouse,auto,qwen2_5,dataset,8,61.907291412353516,389.6198272705078,0.005078996764495969,378.656085988041,378.6724579986185,86,8015,23,1,1.0,bridge,medium
1765930709435,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q20,1c9c223adc6e,Who is Arabella Manson?,Miss Delma house guestShe's Percival's mother,Miss Arabella Mason,auto,mistral,dataset,8,610.9895706176758,255.18012046813965,0.004117988282814622,246.98468099813908,246.99379701633006,23,5463,19,0,0.3936401605606079,,
1765930709669,pubmedqa,pubmedqa,,14507792::q27,392063114fe2,Is it possible to diagnose acute otitis media accurately in primary health care?,"The use of a pneumatic otoscope and tympanometry reduces the number of acute otitis media diagnoses by>30%, suggesting that acute otitis media may be misdiagnosed often. Between clinicians, there was a substantial discrepancy in diagnoses of acute otitis media.","Unknown (based on provided context, no definitive answer is given regarding accuracy of diagnosis)",auto,mistral,dataset,8,15.946149826049805,155.44772148132324,0.002655986463651061,148.712266003713,148.71929699438624,80,1193,98,0,0.27584511041641235,,
1765930710149,hotpotqa,hotpotqa,,5a817221554299260e20a28d,f3d6a5936496,British band The Wanted's third album includes a song with a title about which Barbadian superstar?,Rihanna,Barbra Streisand,auto,qwen2_5,dataset,8,64.23330307006836,346.38476371765137,0.00431100488640368,337.0655959879514,337.08266899338923,99,6540,16,0,0.33375421166419983,bridge,hard
1765930710538,hotpotqa,hotpotqa,,5a804fc45542992bc0c4a6f0,d22cf5d18019,Close to the Enemy starred the English actor known as Ash Morgan in what BBC series?,Hustle,unknown,auto,qwen2_5,dataset,8,63.063621520996094,313.63439559936523,0.004363013431429863,305.02947801142,305.0445349945221,84,5836,7,0,0.2855229079723358,bridge,medium
1765930710961,hotpotqa,hotpotqa,,5a80d30655429938b61421fe,4f485bba740b,Are Manhattan West and Singer Building both projects in New York?,yes,yes,auto,qwen2_5,dataset,8,61.29860877990723,350.5091667175293,0.005148001946508884,341.5808889840264,341.5990750072524,65,7623,3,1,1.0,comparison,medium
1765930711870,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q107,ea3a93a8dde1,What does Olivia see in her dream?,A band of men turned into statues.A band of men turned into statues,stars beneath her as well as above,auto,mistral,dataset,8,500.1344680786133,388.6380195617676,0.006360001862049103,377.8241940017324,377.83893500454724,34,8810,34,0,0.051626741886138916,,
1765930712361,hotpotqa,hotpotqa,,5ab7aaf055429928e1fe388b,6f66757ccd50,"The NBC-affiliated television station, owned by an American telecommunications company whose founder is Julian Sinclair Smith, called WJAR is more commonly known as what?",NBC 10,NBC 10,auto,qwen2_5,dataset,8,68.89796257019043,361.2856864929199,0.005812995368614793,351.51661600684747,351.5302120067645,170,7771,6,1,1.0000001192092896,bridge,easy
1765930712450,pubmedqa,pubmedqa,,14514504::q55,31df471d8838,Do patients with schizophrenia consciously recollect emotional events better than neutral events?,Patients with schizophrenia consciously recollected emotional words better than neutral words.,Yes,auto,mistral,dataset,8,17.040252685546875,60.62912940979004,0.004125991836190224,49.94926301878877,49.96008801390417,97,497,3,0,0.04138372465968132,,
1765930712580,pubmedqa,pubmedqa,,9305275::q309,8a201b794402,Transcutaneous oxygen measurement in stroke: circulatory disorder of the affected leg?,"In selected stroke patients, no differences were established between microcirculation in both lower legs. TcPO2 measurement does not seem to be a suitable method for clinical research on this topic.",unknown,auto,mistral,dataset,8,12.359619140625,106.15372657775879,0.002921005943790078,98.96104998188093,98.96809799829498,86,1759,7,0,-0.05472617968916893,,
1765930712725,pubmedqa,pubmedqa,,27021851::q436,73fa3564a4cd,"Is there a difference in efficacy, safety, and cost-effectiveness between 3-factor and 4-factor prothrombin complex concentrates among trauma patients on oral anticoagulants?","Three-factor PCC and 4F-PCC were both safe in correcting INR, but 4F-PCC was more effective, leading to better cost-effectiveness. Replacing 3F-PCC with 4F-PCC for urgent coagulopathy reversal may benefit patients and institutions.",Yes,auto,mistral,dataset,8,12.129783630371094,119.35591697692871,0.0023129978217184544,108.800561982207,108.80909999832511,174,1616,3,0,-0.008566583506762981,,
1765930713144,hotpotqa,hotpotqa,,5adffc93554299025d62a39f,0bdcb4d646c7,Teri W. Odom is a member of a scientific journal first published in 2007 by who?,the American Chemical Society,unknown,auto,qwen2_5,dataset,8,61.11478805541992,342.3187732696533,0.006079993909224868,331.7898949899245,331.80382699356414,80,8054,7,0,0.20231758058071136,bridge,medium
1765930713485,hotpotqa,hotpotqa,,5adf44985542993a75d2646d,63e19d70c2fd,Which genus of moth in the world's seventh-largest country contains only one species?,Crambidae,indogrammodes,auto,qwen2_5,dataset,8,60.71281433105469,269.0603733062744,0.00480900052934885,260.08422998711467,260.098795988597,85,4148,13,0,0.21644878387451172,bridge,hard
1765930713895,hotpotqa,hotpotqa,,5a8dfbeb5542995085b3736e,7139c4dcfb05,"Who performed the lead single on the album Friends in Low Places, No Fences, that reached #1 on Billboard?",Garth Brooks,Garth Brooks,auto,qwen2_5,dataset,8,60.14442443847656,337.9495143890381,0.005309004336595535,329.443930007983,329.456042003585,106,6762,12,1,1.0,bridge,medium
1765930714314,hotpotqa,hotpotqa,,5a769ac95542993569682c4f,5a8dca61d3b7,"Who was born first, Odysseas Elytis or Cornel West?",Odysseas Elytis,unknown,auto,qwen2_5,dataset,8,62.1640682220459,339.28442001342773,0.00545999500900507,330.3839220025111,330.40145999984816,51,7176,7,0,0.2909202575683594,comparison,medium
1765930714414,pubmedqa,pubmedqa,,8328562::q273,3f980bedf7e3,Interleukin-1 beta: a putative mediator of HPA axis hyperactivity in major depression?,It is suggested that constituents of the immune response (such as interleukin-1 beta) in major depression may contribute to HPA axis hyperfunction in that illness.,Yes,auto,mistral,dataset,8,15.465974807739258,71.49577140808105,0.003994005965068936,62.5883869943209,62.599301018053666,86,1068,3,0,0.02773652784526348,,
1765930714531,pubmedqa,pubmedqa,,19285613::q504,ebfb48734620,Can the Seattle heart failure model be used to risk-stratify heart failure patients for potential left ventricular assist device therapy?,"The SHFM can be used to risk-stratify end-stage heart failure patients, provided known markers of increased risk are included such inotrope use and IABP +/- ventilator support. The SHFM may facilitate identification of high-risk patients to evaluate for potential LVAD implantation by providing an estimate of 1-year survival with medical therapy.",Yes,auto,mistral,dataset,8,13.393402099609375,87.95881271362305,0.0031370145734399557,78.45968700712547,78.46731698373333,137,1450,3,0,-0.1008983924984932,,
1765930715384,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q244,f47dc5442853,What is the largest disparity?,Between the rich and the poor.The rich and the poor.,unknown (The provided context does not mention any specific 'largest disparity').,auto,mistral,dataset,8,489.424467086792,312.3359680175781,0.0049260270316153765,303.1277759873774,303.1384590140078,30,5449,81,0,0.30834805965423584,,
1765930715519,pubmedqa,pubmedqa,,14506393::q24,55b3bd5d1e87,Is hypothyroidism a risk factor for non-alcoholic steatohepatitis?,These data suggest that hypothyroidism is associated with human NASH. Further research is needed to confirm this finding and to understand its implications.,Yes,auto,mistral,dataset,8,14.108419418334961,108.48426818847656,0.0032790121622383595,98.79507299046963,98.80282200174406,66,1838,3,0,0.021525254473090172,,
1765930715623,pubmedqa,pubmedqa,,18846376::q225,6240a2239e9d,Collecting system involvement by renal tumor: are CT measurements reliable enough?,"The trend of NSS and ablative techniques stressed out the importance of pretreatment measurements of the distance between the tumor and the CS. This study as performed on radical nephrectomy specimens points out the overestimated proximity of the tumor to the CS. These data if confirmed by other studies, may play a role while planning the management of NS approaches.",unknown,auto,mistral,dataset,8,11.328697204589844,78.16219329833984,0.0028469949029386044,69.15977099561132,69.16670000646263,82,1136,7,0,-0.03066447377204895,,
1765930716675,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q22,8d05b77180d8,Who did Ben married in secrete ?,Arabella MansonArabella Mason.,Arabella Mason,auto,mistral,dataset,8,582.7488899230957,409.198522567749,0.007141992682591081,397.5158579996787,397.53108299919404,32,10725,14,0,0.8802441358566284,,
1765930716911,pubmedqa,pubmedqa,,27028495::q451,9bdb23d4b3e7,Are the bipolar disorders best modelled categorically or dimensionally?,Findings favour the categorical distinction of bipolar I and II disorders and argue for the centrality of the presence or absence of psychotic features to subgroup differentiation.,Unknown (The context does not provide a definitive answer on whether the bipolar disorders are best modelled categorically or dimensionally.),auto,mistral,dataset,8,16.76654815673828,205.0492763519287,0.0031869858503341675,195.95994599512778,195.9672840021085,71,1256,141,0,0.6651031374931335,,
1765930718076,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q296,c95ddc0961e7,Where did Emily escape to when she left the castle?,Her aunt estate.returns to estate of her aunt,Unknown (The context does not provide information about where Emily escaped to.),auto,mistral,dataset,8,710.9544277191162,392.69495010375977,0.005535985110327601,381.67752799927257,381.6893190087285,51,8745,80,0,0.29064956307411194,,
1765930718516,hotpotqa,hotpotqa,,5a7c75a655429935c91b51c4,7bf04fdc76fc,Where is the company that built Woodvale Historic District located?,"Rockhill Furnace, Pennsylvania",unknown,auto,qwen2_5,dataset,8,65.99116325378418,362.63442039489746,0.004494009772315621,351.25205901567824,351.26882101758383,67,7810,7,0,0.16389109194278717,bridge,medium
1765930718850,pubmedqa,pubmedqa,,9314241::q331,f551f4589a8a,Should repeated partial splenectomy be attempted in patients with hematological diseases?,New indications for partial splenectomy in other hematologic diseases makes the experience gained with Gaucher's disease valuable for management decisions.,Unknown (The context does not provide information to definitively answer whether repeated partial splenectomy should be attempted in all or specific cases of patients with hematologic diseases.),auto,mistral,dataset,8,13.568401336669922,227.13589668273926,0.004589994205161929,216.80567800649442,216.81661400361918,89,676,194,0,0.6750833988189697,,
1765930719087,pubmedqa,pubmedqa,,18838632::q203,6660edb49281,Depression-related variation in brain morphology over 3 years: effects of stress?,"This study supports findings from animal studies of neuroplastic stress-related processes that occur in the hippocampus, amygdala, dorsomedial prefrontal cortex, dorsolateral prefrontal cortex, and anterior cingulum during depressive episodes.",Unknown (The context does not provide information about the effects of stress on depression-related variation in brain morphology over 3 years.),auto,mistral,dataset,8,14.418363571166992,208.18829536437988,0.0031579984351992607,200.37122300709598,200.37906101788394,81,1577,144,0,0.6058725118637085,,
1765930719840,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q257,55d2c18b0137,What government office does Maya work for?,the CIACentral Intelligence Agency,unknown,auto,mistral,dataset,8,505.5248737335205,235.5198860168457,0.0048349902499467134,228.3803609898314,228.39345800457522,42,4433,7,0,0.2622896730899811,,
1765930719949,pubmedqa,pubmedqa,,9309473::q320,ff695b2fcee8,Elderly suicide and weather conditions: is there a link?,"Weather may influence suicide in the elderly, probably interacting with biological and social variables. The rate of reported suicide appears to be positively related to fine weather conditions, during early summer, and not to extreme weather conditions as previously reported. Method of death appears to be also associated with weather conditions.",Yes,auto,mistral,dataset,8,12.729167938232422,70.66631317138672,0.0030109949875622988,61.90498700016178,61.91292600124143,56,982,3,0,-0.05465575307607651,,
1765930720980,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q1,9bb77aa159b8,Who does Arabella Mason wed?,"Ben Keene, Delmar's valetBen Keene",Unknown (The context does not provide information about Arabella Mason getting married.),auto,mistral,dataset,8,607.863187789917,408.81967544555664,0.006547983502969146,398.28006201423705,398.29561501392163,28,8663,88,0,0.02015436626970768,,
1765930721400,hotpotqa,hotpotqa,,5ac2423755429951e9e684ff,6591491b675f,According to the 2006 census what is the population of the city in which James Iroha Uchechukwu was born ?,"722,664",unknown,auto,qwen2_5,dataset,8,66.69116020202637,338.1946086883545,0.004658999387174845,327.01411299058236,327.030704007484,106,5830,7,0,0.06476092338562012,bridge,medium
1765930721840,hotpotqa,hotpotqa,,5ae78ec5554299540e5a5605,77cb21bfe9f1,Guitars for Wounded Warriors is an album that was recorded in the village in which New York county?,Ulster County,New Paltz,auto,qwen2_5,dataset,8,64.6669864654541,362.9026412963867,0.004047993570566177,351.8921609793324,351.9052189949434,99,7455,9,0,0.060877587646245956,bridge,hard
1765930722230,hotpotqa,hotpotqa,,5ab3dad4554299753aec59cb,d8ed6fac9581,"Hot Coffee, Mississippi sometimes shares a zipcode with a nearby city with what population at the 2010 census?","2,586",unknown,auto,qwen2_5,dataset,8,65.14835357666016,311.4347457885742,0.0040199956856667995,304.3934640008956,304.40570699283853,110,5961,7,0,0.029501738026738167,bridge,easy
1765930722625,hotpotqa,hotpotqa,,5ab345db55429969a97a8122,f6699517d950,"Which state does the drug stores, of which the CEO is Warren Bryant, are located?",Hawaii,unknown,auto,qwen2_5,dataset,8,61.99216842651367,269.2756652832031,0.0038209836930036545,262.64595199609175,262.65439597773366,81,5045,7,0,0.3043307662010193,bridge,medium
1765930723009,hotpotqa,hotpotqa,,5a7fa11e5542995d8a8dded4,df3d09b3b97b,"Who founded the college attended by Thomas Balston, member of the Whatman paper-making family?",William of Wykeham,unknown,auto,qwen2_5,dataset,8,65.11974334716797,306.21933937072754,0.00330101465806365,298.4853350208141,298.49642497720197,94,6013,7,0,0.1945376843214035,bridge,medium
1765930723785,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q217,9c161b2a73b1,Who is Pamela Courson to Jim?,Jim's girlfriend. Girlfriend,Pamela is Jim's new friend.,auto,mistral,dataset,8,525.2566337585449,226.3317108154297,0.00439200084656477,215.40957898832858,215.42170600150712,29,2737,27,0,0.6576807498931885,,
1765930724223,hotpotqa,hotpotqa,,5a73589d55429901807dafd1,456cc5818798,"Where is the band that wrote ""The Drug in Me Is You"" based in?","Las Vegas, Nevada","las vegas, nevada",auto,qwen2_5,dataset,8,66.7579174041748,358.1736087799072,0.004244997398927808,349.4344570208341,349.4486100098584,62,6856,17,1,1.0,bridge,medium
1765930724340,pubmedqa,pubmedqa,,19054172::q72,4cbce5068cbe,"Night-time frequency, sleep disturbance and general health-related quality of life: is there a relation?","Night-time frequency appeared to be associated with GHQL mainly by affecting sleep conditions, a symptom that independently influenced some aspects of GHQL.",Yes,auto,mistral,dataset,8,16.392230987548828,88.37890625,0.004225003067404032,79.39036100287922,79.40146699547768,104,1724,3,0,-0.007153647486120462,,
1765930724699,hotpotqa,hotpotqa,,5a8d69d6554299441c6b9fd6,ea4bf291784f,Anti-Semetism in the 21st Century: The Resurgence was hosted by a journalist and writer who is an anchor of what show?,PBS NewsHour,PBS NewsHour,auto,qwen2_5,dataset,8,60.330867767333984,287.1873378753662,0.004357978468760848,278.35619400138967,278.3715289842803,118,5281,12,1,1.0,bridge,medium
1765930724946,pubmedqa,pubmedqa,,8336875::q277,b6fff741032b,Class A1 gestational diabetes: a meaningful diagnosis?,The diagnosis of class A1 gestational diabetes is not significantly associated with obstetric and perinatal morbidities. A nondiscriminating diagnostic test undermines the validity of population screening for glucose intolerance.,Unknown (The context does not provide information to definitively answer whether Class A1 gestational diabetes is a meaningful diagnosis.),auto,mistral,dataset,8,14.859199523925781,217.90146827697754,0.0038330035749822855,211.03104299982078,211.03997298632748,54,2382,138,0,0.7757006883621216,,
1765930725425,hotpotqa,hotpotqa,,5ab9121555429919ba4e238a,15e4a1946300,"Still Da Baddest is the fourth studio album by American rapper Trina, following the poor chart performance, ""I Got a Thang for You"" featuring which American singer/songwriter, record producer, business woman, and television personality, and was born in Oakland, California?",Keyshia Cole,Keyshia Cole,auto,qwen2_5,dataset,8,66.07604026794434,383.620023727417,0.004836998414248228,375.53573100012727,375.5513560026884,273,7404,12,1,1.0,bridge,easy
1765930725572,pubmedqa,pubmedqa,,9300526::q302,8f11d3112ae7,Suicide mortality among medical doctors in Finland: are females more prone to suicide than their male colleagues?,"Our results do not support the claim that female physicians have a greater risk of suicide than their male colleagues, but are concordant with previous observations of a higher suicide rate in female physicians compared with the general population and other female professionals.",Unknown (The context does not provide information about Finland.),auto,mistral,dataset,8,13.407707214355469,119.92120742797852,0.004209985490888357,111.83045600773767,111.84165300801396,113,904,65,0,0.07960259169340134,,
1765930725694,pubmedqa,pubmedqa,,14506201::q22,3393f25441d1,Documentation of idiotypic cascade after Lym-1 radioimmunotherapy in a patient with non-Hodgkin's lymphoma: basis for extended survival?,"This study offers direct evidence for initiation of a multilevel idiotypic cascade in a patient undergoing passive monoclonal antibody therapy for NHL. The patient's prolonged disease-free survival may, thus, be understood in the context of the generation of endogenous, self-perpetuating tumor-specific antibodies.",Yes,auto,mistral,dataset,8,15.445709228515625,92.3299789428711,0.003883993485942483,81.44788100617006,81.45654498366639,136,1462,3,0,0.0907294899225235,,
1765930726640,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q211,a91514ebceca,"By first name, who are the Doors band members?","Jim, Ray, Robbie, and JohnJim, John, Robbie, Ray.","Ray, Robbie, and John",auto,mistral,dataset,8,528.5236835479736,403.8891792297363,0.006440997822210193,392.3281710012816,392.3437829944305,46,8545,21,0,0.8753441572189331,,
1765930726765,pubmedqa,pubmedqa,,19055628::q80,31f6a33e3738,Epidemiological surveillance of mycoplasmas belonging to the 'Mycoplasma mycoides' cluster: is DGGE fingerprinting of 16S rRNA genes suitable?,"The DGGE technique is robust and valuable as a first-line test, but the patterns obtained for strains belonging to the 'M. mycoides' cluster were too variable within a taxon and in contrast too conserved between taxa to allow an unequivocal identification of isolates without further analysis.",Yes,auto,mistral,dataset,8,17.33231544494629,70.78790664672852,0.004689005436375737,61.56547000864521,61.57473300117999,142,700,3,0,0.10998200625181198,,
1765930727322,hotpotqa,hotpotqa,,5a82411055429940e5e1a815,473f4cf7ec4e,Lee Il-hyung's first feature film was released by which company ?,Showbox,Showbox,auto,qwen2_5,dataset,8,63.481807708740234,338.44780921936035,0.004658009856939316,328.8448739913292,328.86191201396286,65,6752,7,1,1.0,bridge,medium
1765930727674,hotpotqa,hotpotqa,,5adccafb5542992c1e3a2401,fb72569f6ba7,Who chaired the ceremony in which the film written by Canet and Philippe Lefebvre won the award for Best Film?,Isabelle Mergault,unknown,auto,qwen2_5,dataset,8,65.71483612060547,274.2884159088135,0.004576984792947769,265.39174900972284,265.4018570028711,110,5224,7,0,0.271758109331131,bridge,hard
1765930728577,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q215,f0fe4cc70729,What is Jim's reaction to Patricia's news she is pregnant?,Jim wants Patricia to have an abortion. He makes her get an abortion.,Unknown (The context does not provide information about Jim's reaction to Patricia's pregnancy.),auto,mistral,dataset,8,539.3893718719482,277.3928642272949,0.004795001586899161,268.90997498412617,268.92206599586643,58,2473,96,0,0.7355839014053345,,
1765930728927,hotpotqa,hotpotqa,,5adf732a5542993a75d264e9,50ac057a5200,Which  American politician did Donahue replaced,Kelli Ward,unknown,auto,qwen2_5,dataset,8,65.9332275390625,271.8925476074219,0.004504021489992738,263.82481801556423,263.83850499405526,47,4704,7,0,0.22926722466945648,bridge,easy
1765930729862,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q180,598b2ca20347,What is the name of android that resembles Data?,B-4.B-4,unknown,auto,mistral,dataset,8,484.7378730773926,360.4087829589844,0.006226007826626301,349.0920960030053,349.10636200220324,48,8209,7,0,0.24710829555988312,,
1765930730100,pubmedqa,pubmedqa,,19282157::q495,435696ec4f9d,Size does matter: can we reduce the radiotherapy field size for selected cases of anal canal cancer undergoing chemoradiation?,"This single-centre retrospective study supports the treatment for selected cases of anal canal cancer with smaller than standard radiation fields, avoiding prophylactic inguinal nodal irradiation. Hopefully this will translate into reduced acute and late toxicity. In future studies we would suggest that consideration is given as to whether omission of prophylactic inguinal nodal irradiation for early stage tumours should be explored.",Unknown (The context does not provide information about reducing the radiotherapy field size in this specific study.),auto,mistral,dataset,8,17.197847366333008,204.8344612121582,0.004576984792947769,194.40246099838987,194.41254399134777,126,2067,117,0,0.40171170234680176,,
1765930731403,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q293,13a1673b7a81,Who is marry to Madame Cheron?,Signor Montonisignor montoni,unknown,auto,mistral,dataset,8,722.2864627838135,379.52256202697754,0.00687700230628252,368.1561549892649,368.17177798366174,30,10385,7,0,0.17400236427783966,,
1765930731516,pubmedqa,pubmedqa,,27017011::q403,bf6e6dcc35c0,Are coaches' health promotion activities beneficial for sport participants?,"These results support the importance of developing HP in sports clubs. Especially, promoting respect of oneself and others seems to be the more beneficial to sport participants.",Yes,auto,mistral,dataset,8,17.469406127929688,81.93469047546387,0.003803987056016922,70.83314299234189,70.84163097897545,75,1456,3,0,0.08021549135446548,,
1765930731704,pubmedqa,pubmedqa,,14508359::q35,bb823225c38a,Shortage of donation despite an adequate number of donors: a professional attitude?,"In The Netherlands, when taking into account current refusal percentages, 320 to 360 organ donations and 5,800 tissue donations could be effectuated if organ donation is posed to all possible donors. For this, knowledge of medical criteria and contraindications for donation by the physicians and their willingness to discuss donation with next of kin must be improved.",unknown,auto,mistral,dataset,8,17.167091369628906,90.21592140197754,0.0030729861464351416,80.25997702497989,80.26790199801326,83,1674,7,0,-0.03121204674243927,,
1765930732179,hotpotqa,hotpotqa,,5abeed7e5542993fe9a41da0,3c0db6deb738,What is the birth date of the coach of the 2014-15 Michigan Wolverines men's basketball team?,"February 5, 1953",unknown,auto,qwen2_5,dataset,8,69.11444664001465,392.98176765441895,0.005345995305106044,383.36157097364776,383.3781420253217,93,8689,7,0,0.12276507914066315,bridge,medium
1765930733141,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q137,902d01ea6315,Why did Chelios call Eve?,To apologize for not coming back To apologize for not coming back,The context does not provide information on why Chelios called Eve.,auto,mistral,dataset,8,577.6259899139404,370.7232475280762,0.005328009137883782,359.23994198674336,359.25271702581085,25,4977,67,0,0.1693742275238037,,
1765930733589,hotpotqa,hotpotqa,,5ac47249554299194317399c,7c2795ad1822,Where did the father of Maria Brontë spend most of his adult life?,England,England,auto,qwen2_5,dataset,8,67.03329086303711,370.03350257873535,0.004475004971027374,358.7087969935965,358.72291802661493,66,7761,7,1,1.0,bridge,medium
1765930734537,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q64,2d40ab865cdc,"As they leave the island, what does Conan say he will make Olivia?",Queen of the Blue SeaQueen of the Blue Sea,Unknown (The provided context does not contain information about what Conan says he will make Olivia as they leave the island.),auto,mistral,dataset,8,503.4067630767822,430.2070140838623,0.005319016054272652,419.017164997058,419.0287830133457,66,7483,127,0,0.15494197607040405,,
1765930734719,pubmedqa,pubmedqa,,27017531::q410,eae1df4432df,Does synchronous endometrioid endometrial cancer have any prognostic effect on Stage I endometrioid ovarian cancer?,"Patients with Stage 1 EOC have excellent long-term survival. The presence of SEEC does not influence the prognosis of patients with Stage 1 EOC, even in the presence of deep myometrial invasion.","unknown (based on the provided context, no definitive answer can be found)",auto,mistral,dataset,8,13.591527938842773,155.28392791748047,0.00283500412479043,145.81437897868454,145.8216829923913,115,1236,74,0,-0.033928561955690384,,
1765930734862,pubmedqa,pubmedqa,,14514343::q54,9b241f21d33b,Is [18F]-2-fluoro-2-deoxy-d-glucose (FDG) scintigraphy with non-dedicated positron emission tomography useful in the diagnostic management of suspected metastatic thyroid carcinoma in patients with no detectable radioiodine uptake?,"nPET-FDG has a high sensitivity for the detection of tumour sites in patients when pathological iodine uptake cannot be demonstrated and appears to be a useful method in patients with elevated Tg levels, especially when dedicated PET is either unavailable or impractical.",Yes,auto,mistral,dataset,8,19.673824310302734,109.57932472229004,0.0024979817681014538,102.72789001464844,102.73409399087541,231,1852,3,0,0.011542473919689655,,
1765930735312,hotpotqa,hotpotqa,,5a76c0d3554299373536019f,1421822bd733,"The Time: Night, is a novella by which Russian writer, novelist and playwright?",Lyudmila Stefanovna Petrushevskaya,Lyudmila Petrushevskaya,auto,qwen2_5,dataset,8,67.06619262695312,366.0602569580078,0.00399700365960598,354.9874059972353,355.00141797820106,79,5143,23,0,0.8919357657432556,bridge,easy
1765930736265,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q74,1b63f720fb4a,Who was the dark figure?,A giant man apeMan-ape.,Unknown (The context does not provide information about who the dark figure is.),auto,mistral,dataset,8,501.7392635345459,359.3859672546387,0.0049889786168932915,349.7171569906641,349.73702699062414,24,6654,80,0,0.20106182992458344,,
1765930737248,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q169,a89c6c2f2741,What comes to Enterprise's aid?,Two Romulan Warbirds.Two Romulan warbirds.,unknown,auto,mistral,dataset,8,559.643030166626,362.4131679534912,0.004875008016824722,338.14223698573187,338.1544330040924,31,7537,7,0,0.14615844190120697,,
1765930737487,hotpotqa,hotpotqa,,5a8add645542992d82986fb5,36b799921a30,Were Up and The Watercolor released in the same year?,yes,yes,auto,qwen2_5,dataset,8,66.32828712463379,160.05396842956543,0.0037449935916811228,148.91591400373727,148.9273760234937,53,916,3,1,1.0,comparison,hard
1765930737877,hotpotqa,hotpotqa,,5a83088a55429966c78a6afc,96577c990468,Were both Joseph Roth and Cid Corman authors?,yes,yes,auto,qwen2_5,dataset,8,64.90445137023926,313.0989074707031,0.004639994585886598,303.67648298852146,303.68988402187824,45,5950,3,1,1.0,comparison,medium
1765930738326,hotpotqa,hotpotqa,,5a8195f35542995ce29dcc0c,4ce66520ee98,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,the province of buenos aires,auto,qwen2_5,dataset,8,66.60676002502441,368.9877986907959,0.0040590239223092794,358.13390399562195,358.14721198403277,154,7057,28,0,0.9895573854446411,bridge,medium
